player_id,player_score
1049,11.54
1352,7.7
19,0.0
2216,12.1
2307,17.98
3257,14.4
3294,0.0
4602,6.3
4866,19.6
5001,0.0
5052,0.0
5248,0.0
5859,6.2
6806,4.4
7538,14.6
7547,5.8
7588,0.0
7606,0.0
7741,3.4
8134,16.5
8139,-0.7
8143,0.0
8144,15.4
8146,5.7
8153,0.0
8228,10.3
8408,0.0
956,3.6
1479,0.0
3225,6.2
4029,26.1
4034,23.4
4089,1.2
4881,14.76
5185,13.5
5872,11.2
5890,2.2
5892,18.2
5987,7.0
6803,8.8
6814,0.0
6828,3.4
6886,10.0
6931,3.0
7561,0.0
7574,0.0
8174,0.0
8208,0.0
96,16.88
1034,6.4
167,19.74
4036,5.8
4098,14.7
4234,1.5
4951,0.0
5022,17.5
5549,0.9
5844,1.6
5927,12.6
5947,24.1
6148,0.0
6783,8.3
6794,30.32
6804,0.0
6847,12.8
6955,5.9
7528,6.6
7593,0.0
7794,0.0
8121,5.9
8138,9.1
8159,0.0
8160,12.08
8162,0.0
8189,0.0
1387,4.8
1535,0.0
1833,0.0
2133,27.4
2152,0.0
4046,30.48
4066,12.9
4131,0.0
4147,9.6
4199,10.0
4455,4.7
490,0.0
4943,0.0
5086,15.0
5209,11.5
5846,17.8
5854,0.0
6790,0.0
6797,14.42
6805,2.0
7066,9.1
7533,0.0
7543,14.4
7553,0.0
7569,10.5
8112,7.5
8168,3.5
1067,17.4
1244,0.0
1817,0.0
1837,18.02
2078,0.0
2197,6.0
2306,0.0
2309,20.6
3423,4.2
421,10.32
4217,7.7
4973,17.3
4981,0.0
4988,25.4
5122,0.0
5937,11.0
6694,0.0
7523,10.34
7525,18.7
7572,0.0
7591,17.02
7594,0.0
7601,13.1
8118,1.6
8151,14.8
8171,1.7
8230,0.0
3157,0.0
3214,9.4
3271,11.6
3976,0.0
4017,0.0
4033,14.8
4080,4.2
5917,12.0
5955,6.5
5967,14.6
5980,6.3
6126,8.2
6845,0.7
7045,16.2
7527,0.0
7554,0.0
7571,0.0
7587,24.5
7596,2.1
8136,7.2
8155,27.7
1166,22.24
2374,27.4
2399,0.0
2505,0.0
3199,0.0
3200,0.0
4018,11.8
4137,7.3
4574,3.98
4663,35.9
4892,6.6
5970,0.0
6151,8.4
6801,0.0
6819,10.9
6826,8.5
6843,1.5
6904,27.66
6945,6.9
7090,7.2
7585,5.8
8131,2.7
8132,4.5
8135,0.0
8147,0.0
8148,0.0
8154,2.2
8176,0.0
8223,7.9
830,5.0
1339,10.8
1373,24.02
1408,0.0
1466,33.5
1689,6.7
2028,17.94
2319,0.0
2325,0.0
3242,3.7
3664,8.7
4068,23.4
4985,5.4
5347,1.8
5848,21.8
5849,16.2
5850,30.3
6130,5.6
6824,9.0
6853,0.0
6957,1.7
7535,0.0
7567,2.0
7608,1.1
7612,0.0
8179,0.0
943,0.0
1234,9.16
1825,0.0
2251,0.0
2749,19.2
3163,5.86
3202,1.7
345,0.0
4035,23.4
4037,12.3
4149,5.6
4152,0.0
4197,0.0
4983,10.7
5133,0.0
5284,20.2
5916,7.0
6786,10.3
6938,3.3
7526,5.3
7568,0.0
8119,0.0
8123,0.0
8140,0.0
8150,0.0
8161,0.0
8164,0.0
8172,0.0
947,0.0
1992,4.2
2449,24.2
4082,12.2
4993,4.0
5010,4.1
5045,12.4
5110,6.0
5870,12.38
5880,4.2
6770,17.28
6813,0.0
6820,6.5
6869,11.2
7602,2.6
7607,17.3
7610,0.0
7611,19.5
7670,5.4
8111,10.3
8117,0.0
8126,0.0
8129,20.3
8188,2.7
829,9.88
928,16.9
1029,0.0
1426,0.0
24,6.14
3198,27.2
3969,35.9
4039,25.9
4111,0.2
4454,1.0
4962,0.0
5000,0.1
5012,22.9
5038,8.4
5536,12.3
5906,0.0
6271,11.9
6768,0.0
6885,0.0
7564,12.0
7589,0.0
7600,3.2
7605,0.0
8205,0.0
8221,0.0
2161,9.2
2320,13.3
2359,0.0
3161,21.86
3164,7.8
3286,1.8
3321,13.0
4040,6.3
4171,15.2
4381,34.08
4950,2.1
4984,35.16
5857,7.9
5878,0.0
6156,0.0
6895,0.0
6943,32.1
6951,14.3
6984,0.0
7529,6.5
7562,6.4
8116,0.0
8130,0.0
8137,14.3
8142,16.1
8167,0.8
8211,0.0
8219,0.0
