player_id,player_score
1049,0.0
1352,0.0
19,0.0
2161,10.4
2216,9.0
2307,7.56
3257,0.0
3294,0.0
4602,5.9
4866,0.0
5001,0.0
5052,0.0
5248,0.0
5859,15.9
6806,0.0
6996,2.1
7538,10.56
7547,9.5
7588,0.0
7606,3.2
7741,3.4
8134,0.0
8139,-0.1
8143,0.0
8144,13.1
8146,17.9
8153,2.9
8228,0.0
956,0.0
1479,0.0
3225,9.4
4029,13.6
4034,0.0
4089,8.6
4881,17.52
5185,18.7
5872,0.0
5890,0.0
5892,5.4
5987,1.1
6803,0.0
6814,0.6
6828,6.4
6886,3.7
6931,0.4
7002,12.2
7561,0.0
7574,0.0
8174,0.0
8208,0.0
96,13.64
1034,0.5
167,15.2
4036,0.0
4098,0.0
4234,0.0
4951,0.0
5022,24.0
5549,0.0
5844,16.0
5927,10.6
5947,7.4
6148,0.0
6783,0.0
6794,25.5
6804,0.0
6847,1.5
6955,13.3
7528,0.0
7794,0.0
8121,2.8
8138,5.3
8159,0.0
8160,0.0
8162,0.0
8189,0.0
1387,2.5
1535,18.3
1833,0.0
2133,36.6
2711,13.66
4046,34.14
4066,1.8
4131,0.0
4147,7.4
4199,6.5
4335,-3.04
4455,0.0
4943,0.0
5086,2.2
5209,0.0
5846,14.7
5854,0.0
6037,0.0
6790,8.0
6797,12.1
6805,0.0
7066,0.0
7533,0.0
7543,26.6
7553,4.7
7569,0.0
8112,3.3
8168,0.0
1067,9.8
1476,0.0
1837,0.0
2078,0.0
2197,0.0
2306,0.0
2309,0.0
3423,0.6
421,10.5
4217,0.0
4973,8.5
4981,0.0
4988,0.0
5122,0.5
5937,0.0
5995,2.9
6694,0.0
7523,16.7
7525,4.2
7572,0.7
7591,42.72
7594,0.0
7601,14.9
8118,0.0
8151,27.9
8171,0.0
8230,0.0
3157,0.0
3214,9.0
3271,0.0
3976,0.0
4017,0.0
4033,0.0
4080,9.0
5917,19.9
5955,5.6
5967,0.0
5980,0.0
6126,0.0
6845,0.0
7045,0.0
7527,9.68
7554,0.0
7571,0.0
7587,0.0
7596,0.0
8136,6.4
8155,0.0
1166,16.4
2374,17.7
2399,0.0
2505,0.0
3199,0.0
3200,0.0
4018,55.1
4137,11.4
4663,24.1
4892,14.2
5970,1.3
5985,4.4
6151,15.3
6801,13.0
6819,5.2
6826,22.0
6904,20.02
6945,6.7
7090,17.5
7565,14.3
7583,6.02
7585,11.96
8131,9.4
8132,13.3
8135,0.0
8147,0.0
8148,0.0
8154,5.8
8176,0.0
8223,0.0
1339,15.0
1373,20.8
1408,0.0
1466,20.6
1689,9.7
2028,18.36
2319,0.0
2325,0.0
2750,10.3
3242,24.9
3664,0.0
4068,0.0
4985,0.0
5347,0.0
5848,0.0
5849,19.0
5850,11.7
6130,8.8
6824,0.0
6853,0.0
6957,4.2
7535,0.0
7567,12.8
7608,2.3
7612,0.0
8179,0.0
943,0.0
1234,0.0
1825,0.0
2251,0.0
2749,8.6
3163,11.38
3202,5.4
345,0.0
4035,9.2
4037,10.7
4149,10.1
4152,0.0
4197,4.1
4983,4.4
5133,1.7
5284,16.2
5916,5.6
6786,0.0
6938,0.3
7526,19.5
7568,1.5
8119,0.0
8123,1.7
8140,0.0
8150,0.0
8161,7.2
8164,0.0
8172,0.0
947,4.8
1992,5.4
2449,14.3
4082,17.1
4993,1.3
5010,5.4
5045,0.0
5110,0.0
5870,0.0
5880,3.6
6770,19.14
6813,0.0
6820,2.9
6869,1.8
7551,5.6
7607,15.6
7610,0.0
7611,16.0
7670,18.6
8111,17.8
8117,0.0
8126,0.0
8129,13.9
8188,1.5
8225,0.0
829,10.9
928,0.0
1029,0.0
1426,13.6
24,0.0
3198,23.5
3969,11.0
4039,26.8
4111,4.1
4454,4.2
4962,1.2
5000,0.0
5012,0.0
5038,0.0
5536,1.8
5906,5.5
6271,3.9
6768,24.08
6885,0.4
7564,0.0
7589,0.0
7600,0.0
7605,0.0
8205,1.9
8221,0.2
2320,0.0
3161,0.0
3164,0.0
3286,2.2
3321,27.3
4040,18.8
4171,0.0
4381,1.12
4950,21.6
4984,24.8
5026,5.9
5857,14.6
5878,1.6
6895,0.0
6943,5.3
6951,3.7
7562,0.0
7891,0.0
8116,0.0
8130,0.0
8137,0.0
8142,3.3
8157,0.0
8167,4.4
8195,0.0
8211,0.0
8219,1.2
8255,15.3
