player_id,player_score
1052,15.0
11604,15.4
11624,17.0
11674,0.0
1373,23.36
1479,24.6
4066,0.0
4070,5.5
4983,10.5
5580,20.0
5991,0.0
6768,12.5
7528,4.2
7611,11.8
7640,14.5
8676,0.0
9226,28.0
10905,17.0
11563,21.02
11618,14.2
1192,15.0
1233,10.5
1689,12.8
2393,2.0
4018,7.6
4144,9.2
4866,27.0
5346,9.0
5849,21.38
5862,5.0
5872,21.6
8130,3.5
8205,3.0
10222,9.6
10880,9.5
1234,16.38
1466,5.5
2449,0.0
3172,10.0
4081,8.0
4098,14.9
4217,14.6
4663,0.0
4943,22.94
5348,16.5
5848,7.0
5892,0.0
6790,6.8
6815,19.5
7049,8.1
7090,10.7
7651,0.0
9500,13.6
11632,10.3
11655,14.9
3303,19.0
4034,0.0
5041,13.5
5840,3.0
5944,0.0
6786,14.0
6788,3.0
6904,4.54
7547,16.0
7588,8.8
7672,6.5
8110,7.0
8506,5.0
9480,1.2
9488,20.0
11584,16.7
11635,12.7
1339,1.7
4892,23.32
4950,0.0
5022,0.0
5816,8.0
5947,5.1
5960,9.5
6770,21.98
6783,3.0
6794,31.4
6949,15.5
7553,1.2
7715,12.0
8136,7.5
8392,2.0
9509,23.3
10914,14.5
2133,16.3
3973,13.0
4035,0.0
4881,21.48
4988,0.0
5846,13.2
5987,13.6
6803,0.0
6813,39.8
6900,6.5
6963,3.0
7571,7.9
7600,3.1
8143,21.6
8267,15.0
8333,9.0
9225,9.6
9484,8.0
10859,12.3
11651,0.0
3321,10.4
4046,23.7
4199,10.8
4999,1.5
5017,14.5
5045,7.5
5850,18.7
6302,18.5
6807,11.0
7021,6.6
7525,8.1
7635,0.0
7648,9.0
8134,3.2
2036,2.5
2374,2.9
3163,25.34
4039,3.9
4971,5.5
5839,6.5
5844,3.7
6131,0.0
7564,19.4
8137,0.0
8138,26.1
8148,23.5
8355,4.0
9221,23.4
9758,18.06
9997,12.8
10891,8.0
11086,0.0
3558,3.0
4135,10.5
4960,12.5
4984,12.16
5332,10.0
6801,15.8
6826,7.9
8121,3.0
8155,11.5
8220,0.0
8228,11.7
8289,0.0
8311,14.0
9224,12.4
9754,3.3
9756,12.0
10236,3.5
11589,0.0
11734,9.0
1426,5.7
3214,11.9
5030,10.0
5859,20.7
6141,8.0
6797,23.16
6806,0.0
6819,2.9
8112,9.4
8144,0.0
8146,8.4
8330,8.5
96,12.84
9753,2.3
9757,4.1
2216,9.4
2350,0.0
3233,11.5
4137,24.6
5012,11.8
5927,14.5
5967,8.0
6183,20.5
7346,12.0
7594,30.5
7841,9.0
8150,19.4
8183,22.12
8280,2.5
9229,21.24
9493,9.6
11566,36.42
11628,5.9
11631,23.7
2309,1.5
3198,19.9
4033,11.6
4981,15.3
5876,3.7
5894,5.0
6217,17.5
6804,11.48
7526,0.0
7569,10.5
8151,9.9
8154,1.1
8265,4.5
