player_id,player_score
1426,16.4
2374,8.2
2505,0.0
4037,7.9
4866,0.0
5726,0.0
5892,12.0
6120,4.0
6214,14.5
6790,3.0
6811,8.0
7523,25.12
7564,26.12
8130,18.9
8406,9.0
9753,16.4
9758,16.06
4033,2.7
4171,1.7
4971,17.0
4981,5.3
5816,11.0
5862,1.0
5995,0.0
6056,9.5
6119,0.0
7611,2.4
8148,9.5
8155,7.5
8162,20.18
9221,5.9
9488,9.7
9501,0.0
1689,4.0
1875,7.0
2133,0.0
3163,16.32
3233,6.5
4046,14.0
4066,18.7
4070,13.5
5332,15.5
5848,0.0
5850,0.0
6819,22.0
6826,0.0
6945,9.2
8146,7.5
8205,19.8
1466,10.1
2617,21.0
3198,24.5
4039,12.9
4111,0.0
421,22.96
4234,0.0
4454,0.0
4963,5.5
5045,14.7
5580,13.0
5947,0.0
7569,29.6
7591,0.0
8129,10.1
8343,2.5
9226,23.8
9229,0.0
2197,14.5
2309,4.9
2393,0.0
4034,20.8
4199,0.0
5012,0.0
5248,0.0
5937,11.3
5944,0.0
6794,0.0
6880,11.5
7136,4.0
7634,16.5
8111,0.0
8154,5.3
8183,29.46
843,1.0
9500,2.9
10222,3.6
2251,2.0
2449,0.0
3225,5.7
4098,5.3
4217,8.8
4427,7.5
4967,9.0
5041,4.5
5346,8.5
5987,0.0
6797,7.98
7543,15.9
8132,2.6
8311,0.0
9509,9.4
1234,18.84
2749,11.6
3256,4.0
4063,5.5
4137,22.5
4180,11.0
4381,14.4
4663,3.7
4881,0.0
4983,0.0
5844,0.0
6786,26.6
6803,13.1
7811,0.0
8143,12.7
8266,17.5
9493,21.9
10229,10.4
10236,0.0
10880,16.0
3276,5.5
4018,26.7
4892,10.88
4984,0.0
5859,15.4
5872,33.8
6943,0.0
7117,3.0
7588,8.5
7608,0.0
8110,16.7
8151,0.0
8289,5.0
2216,26.7
2227,11.5
3294,28.26
4147,1.6
4950,3.1
4960,0.0
5056,4.5
5334,8.0
6130,4.5
6768,19.2
6813,0.0
6845,6.7
7600,4.4
7640,2.5
7670,0.0
8314,9.0
9756,0.0
10859,24.5
1233,20.5
1479,8.3
2036,21.0
3321,29.8
4179,0.0
5846,34.4
5927,0.0
6801,5.1
6888,26.0
6904,23.92
6949,8.0
7561,1.3
8112,1.3
8136,18.1
8228,6.0
2350,22.0
3172,10.5
3369,4.0
4035,25.9
4223,2.0
5960,0.0
5967,15.8
5991,0.0
6220,0.0
6804,23.68
7525,20.1
7526,7.7
7528,8.7
7553,7.1
8121,9.2
8230,0.0
9481,0.0
9997,0.0
3973,0.0
4081,15.0
5001,0.0
5022,0.0
5348,0.0
5849,11.8
6485,18.0
6770,0.0
6828,9.2
7002,0.0
7547,11.9
7672,19.5
8131,0.0
8137,10.6
8138,0.0
8144,14.4
8150,18.7
8167,24.1
9502,0.0
9511,0.0
