player_id,player_score
10226,4.9
11564,0.0
11574,0.0
11586,4.3
11635,0.0
1426,0.0
1466,16.0
4037,11.6
4866,0.0
4892,23.4
5096,12.6
5859,0.0
5892,0.0
6011,7.68
6130,0.0
6826,8.7
7547,0.0
7593,18.3
8143,7.9
8144,3.0
8195,0.0
9221,0.0
9228,3.12
9493,0.0
9500,15.9
9758,15.94
11439,11.5
11570,0.0
11571,0.0
11575,1.4
11583,0.0
11592,3.0
11610,0.0
1479,6.3
2374,11.5
4179,0.0
4464,0.96
4881,33.42
5849,24.1
6151,5.3
6794,15.2
6886,0.0
6960,0.0
7090,31.5
7594,17.5
8111,7.4
8131,16.3
8228,0.0
8676,18.6
9486,4.0
9490,0.0
9497,0.0
9511,0.0
11199,1.0
11584,5.6
11597,9.8
2133,0.0
5022,0.0
5133,11.5
5854,0.0
5947,13.2
6804,15.96
6819,14.7
6845,8.2
6847,0.3
7528,9.7
7591,15.94
7611,19.2
8119,0.0
8121,0.0
8137,5.6
8138,17.9
8159,0.0
8160,0.0
8162,0.0
9224,16.4
9226,2.7
9501,11.9
10236,5.4
11599,2.6
11618,0.0
19,26.56
3286,11.8
4046,13.44
4098,18.7
4147,3.4
4171,7.9
4951,0.0
4984,14.64
5970,1.7
6111,0.0
6786,11.4
6790,20.0
6803,22.7
6820,0.0
6828,0.0
7543,12.0
7553,15.8
7561,0.0
7567,0.0
7569,15.8
8112,33.4
8151,14.6
8168,0.0
8180,0.0
9488,13.1
10235,14.5
10866,1.76
11563,23.14
11581,0.0
11589,0.0
11620,9.0
11621,0.0
11623,15.9
11629,0.0
11640,0.0
11643,8.6
11645,0.0
11834,0.0
2028,12.6
2078,0.0
3225,0.0
4217,20.4
4981,0.0
4988,0.0
6694,3.0
6783,2.6
7049,2.3
7523,21.24
7525,0.0
8208,0.0
8230,5.9
9481,0.0
9484,24.8
9756,6.6
9757,0.0
10213,4.6
10229,0.0
11559,0.0
11604,23.7
11628,5.6
11632,0.0
11637,11.9
4033,2.4
421,12.4
5848,0.0
5927,13.4
5967,0.0
6813,0.0
7571,15.8
7596,4.1
8136,9.6
8146,29.1
8155,6.7
8207,8.7
8210,0.0
9229,0.0
96,11.76
9753,6.0
9754,0.0
10222,13.7
11560,23.56
11619,2.3
11627,3.0
11650,4.9
11651,2.2
1166,34.36
4943,4.26
5012,9.5
5185,13.4
5937,5.9
6797,0.0
6801,29.3
6865,12.2
7588,16.1
7608,0.0
8110,13.0
8132,5.5
8135,0.0
8148,0.0
8154,13.8
9482,0.0
9492,0.0
9502,7.3
9505,0.0
11435,2.5
11562,0.0
11565,0.0
11567,0.0
11579,0.0
11582,1.2
11625,9.16
11626,1.8
11630,0.0
11638,0.0
1234,0.0
2309,10.0
4017,8.4
4080,0.0
4663,11.7
4950,12.8
5001,7.4
5248,0.0
5995,3.5
6806,0.0
6824,0.0
7002,8.1
7083,6.46
7562,12.5
8134,0.0
8139,0.0
8167,0.0
9997,19.0
10232,12.8
10859,0.0
11600,4.3
11624,11.8
11636,0.0
11647,0.0
2306,0.34
3163,0.0
4035,12.6
4111,7.0
4137,14.0
4149,0.9
4381,0.0
4983,27.5
5857,5.4
6938,12.7
6945,6.6
7526,8.6
8150,15.5
8161,0.0
8172,0.0
8206,0.0
829,3.74
9494,3.4
9999,0.0
10216,0.0
10871,1.8
11557,0.0
11566,19.72
11576,3.8
11617,0.0
11631,23.2
11655,14.0
1339,3.0
1535,0.0
2449,14.2
3257,7.4
3321,12.9
4082,0.9
4993,5.1
5844,0.0
5846,7.5
5870,22.08
6770,33.78
7021,19.4
7610,0.0
7670,0.0
8126,16.0
8129,0.0
9479,1.5
9508,0.0
9509,10.7
10228,0.0
10863,0.0
11573,0.0
11577,0.0
11596,0.0
2197,0.0
3198,16.6
3214,5.2
4039,0.0
4454,1.6
5045,5.2
5850,16.4
5872,3.0
5987,10.1
6768,0.0
7564,41.3
7600,9.2
8183,13.06
8205,0.0
8221,0.0
9225,25.9
10225,5.7
10857,0.0
11616,0.0
1373,22.56
1689,0.0
2216,23.2
2381,0.0
2749,11.8
3164,1.7
3294,16.38
4018,0.0
4029,0.0
4034,0.0
4066,0.0
4068,4.5
4199,6.3
5284,0.0
6904,0.0
6943,4.8
7066,0.0
8116,0.2
8130,11.3
8142,22.4
8408,8.8
9227,0.0
9998,0.0
