player_id,player_score
10226,7.6
11564,17.98
11574,0.0
11586,3.8
11635,18.3
1166,4.92
1426,5.9
1466,2.8
3200,0.0
4037,0.0
4040,1.8
4574,16.36
4866,33.8
4892,0.0
5859,11.5
5892,24.5
6011,17.98
6130,0.0
6826,7.2
7547,38.7
7593,1.3
8143,7.9
9221,19.3
9493,25.3
9500,19.4
9758,10.88
11439,1.9
11570,0.0
11571,0.0
11575,1.1
11583,0.0
11592,0.0
11610,4.8
11748,0.0
1479,8.1
2374,3.9
4464,0.0
4881,14.88
5849,0.0
6151,0.0
6794,14.1
6886,0.0
6960,0.0
7090,4.7
7594,0.0
8111,0.0
8131,9.5
8154,14.2
8228,10.8
8676,0.0
9486,0.0
9497,0.0
9504,7.3
9511,0.0
11584,0.0
1234,6.3
2133,13.2
5022,11.1
5854,0.0
5947,8.8
6804,20.24
6819,9.6
6845,0.0
7528,13.3
7591,1.7
7611,12.9
8119,1.8
8121,2.7
8130,0.0
8137,16.9
8138,19.7
8139,0.9
8159,0.0
8160,0.0
8162,0.0
9224,19.3
9226,20.5
9501,9.9
10236,0.0
11599,3.5
11618,0.0
19,0.0
3286,3.9
4046,15.84
4098,6.0
4144,28.1
4147,2.8
4171,0.0
4972,0.0
4984,23.98
5970,0.0
6111,0.0
6149,0.0
6786,18.6
6790,16.4
6803,0.0
6820,0.0
6828,0.0
7543,6.3
7553,1.9
7561,0.0
7569,9.4
8112,9.1
8151,13.9
8180,0.0
9488,21.8
10235,11.1
10866,0.0
11563,28.78
11581,0.0
11589,0.0
11620,12.5
11621,0.0
11629,0.0
11640,1.8
11643,1.6
11645,0.0
11834,10.6
2028,18.72
2078,3.3
4217,0.0
4981,9.8
4988,5.0
6783,26.2
7049,25.1
7523,0.0
7525,6.9
8117,4.1
8208,0.0
8230,0.0
9481,0.0
9484,0.0
9756,15.1
9757,0.0
10213,6.5
11559,0.96
11604,31.3
11628,0.0
11632,0.0
11637,0.0
4033,19.1
421,27.8
5010,18.0
5848,0.0
5927,2.0
5967,4.9
6813,7.0
6904,18.74
7571,5.0
7596,18.6
8136,0.0
8146,5.8
8155,31.1
8207,0.0
8210,3.9
96,16.06
9753,2.5
9754,12.8
10222,9.8
11560,16.24
11619,0.0
11627,9.5
11650,0.0
11651,0.0
4943,23.64
5012,4.2
5185,0.0
5937,0.0
6797,24.38
6801,29.8
7608,0.0
8110,2.1
8132,0.9
8144,0.0
8148,22.6
9228,0.0
9482,1.5
9492,0.0
9502,9.8
9505,2.7
11435,1.7
11562,0.0
11565,0.0
11567,0.0
11579,5.5
11582,1.7
11625,4.5
11626,0.0
11630,0.0
11638,0.0
2309,7.5
4017,0.0
4080,0.0
4663,17.6
4950,0.0
5001,8.3
5248,2.7
5995,8.1
6806,18.9
6824,0.0
6847,0.0
7002,12.0
7083,0.0
7562,3.1
8134,15.0
8167,19.0
9997,11.9
10232,0.0
10859,0.0
11600,0.0
11624,16.8
11636,0.0
11647,0.0
2306,26.6
3163,34.58
4035,12.9
4111,0.0
4137,0.0
4149,0.0
4381,41.52
4983,13.7
5857,0.0
6938,11.6
6945,3.0
7526,5.7
8150,8.6
8161,0.0
8172,0.0
829,0.0
9494,13.3
9506,0.0
9999,15.6
10216,0.0
10444,7.7
10871,11.6
11557,0.0
11566,13.44
11576,0.6
11617,2.0
11631,13.6
11655,0.0
1339,18.7
2449,0.0
3257,0.0
3321,19.1
4082,16.8
4993,0.0
5844,3.3
5846,14.0
5870,0.0
6770,29.04
7021,5.4
7610,0.0
7670,4.3
8126,0.0
8129,0.2
9479,6.2
9508,2.8
9509,10.3
10228,0.0
10863,0.0
11573,0.0
11577,0.0
11596,0.0
2197,0.0
3198,10.5
3214,12.3
4039,28.6
4454,18.0
5045,14.8
5850,23.4
5872,6.1
5987,9.9
6768,23.52
7564,26.5
7600,3.4
8183,18.36
8205,0.0
8221,0.0
9225,0.0
10225,0.0
10229,0.0
10857,0.0
11597,0.0
11616,0.0
1373,15.74
1689,0.0
2216,0.0
2381,0.0
2749,-0.2
3164,5.4
3294,0.0
4018,35.3
4029,0.0
4034,14.6
4066,7.8
4068,0.0
4199,5.3
5284,0.0
6943,1.3
7066,0.0
8116,0.5
8142,10.4
8408,1.3
9227,0.0
9229,28.08
9998,1.78
