player_id,player_score
2307,0.0
2309,0.0
4046,7.5
4082,0.0
4147,5.1
4351,0.0
4602,0.0
4943,0.0
5133,6.5
5248,0.0
5859,9.8
6126,0.0
6136,0.0
6806,0.0
6895,0.0
6918,0.0
7537,2.3
7538,0.0
7540,0.0
7547,5.8
7565,0.0
7588,0.0
7606,11.0
830,11.8
138,22.92
2251,0.0
3225,12.3
3327,3.6
3445,0.0
4029,22.5
4089,6.7
4198,5.0
4881,0.0
5185,0.0
5872,16.4
5892,7.7
5980,18.6
5987,0.5
6803,21.5
6814,8.0
6828,15.7
6843,0.0
6931,9.7
6984,0.2
7530,0.0
7561,0.0
7574,0.5
7595,0.0
947,0.0
96,33.5
1166,25.24
167,19.28
184,6.4
3297,4.1
3969,13.4
4036,6.5
4219,0.0
4273,0.0
4951,0.0
4972,0.0
5022,11.2
5038,9.4
5089,0.0
5844,11.1
5927,21.3
5955,7.5
6148,0.0
6151,7.4
6794,37.2
6798,0.9
6804,-0.1
6927,0.0
6955,11.8
7045,0.0
7088,0.0
7090,23.1
7528,16.9
7539,0.0
7593,6.5
7794,1.7
1339,28.8
1817,7.8
1848,0.0
2133,30.5
2216,20.3
3202,9.3
3294,2.64
3634,0.0
4066,3.2
4199,0.0
4950,4.5
5086,22.3
5549,3.6
6768,17.52
6783,0.0
6790,22.6
6797,34.28
6805,0.0
6826,2.2
6845,0.5
6853,0.0
6943,4.7
6945,7.5
7533,0.0
7569,1.9
1067,9.2
1837,15.64
2078,0.0
2306,0.0
3164,12.8
3209,3.0
3423,8.0
421,0.0
4217,13.4
4435,13.6
4981,0.0
4985,1.9
4988,22.4
5122,3.8
5917,4.5
5937,23.1
5967,9.0
6011,0.0
6039,2.3
6989,9.6
7525,10.1
7572,0.0
7591,3.46
7594,0.0
7601,16.1
2197,3.8
2325,15.0
2391,6.4
3214,4.5
3271,0.0
4017,0.0
4034,24.9
4319,0.9
4949,0.0
536,0.0
538,5.6
7523,8.62
7527,10.38
7554,1.7
7571,5.9
7587,0.0
7596,29.6
1034,3.6
1992,0.0
2257,0.0
2374,15.5
2505,18.6
2711,23.14
3199,0.0
3242,3.9
333,0.0
4018,24.3
4098,0.0
4111,5.0
4137,20.9
4157,0.0
4741,0.0
4866,11.6
5170,-0.3
6130,7.3
6694,2.6
6801,3.5
6819,4.3
6885,0.4
6886,14.4
6904,30.78
7066,2.9
7543,0.0
7553,5.9
7581,0.0
7585,0.0
827,19.08
1144,6.3
1408,0.0
1466,18.8
1479,20.2
1833,0.0
2152,0.0
2319,0.0
2378,2.8
2549,24.16
3664,6.0
367,5.8
4068,20.7
4335,0.0
5131,0.2
5347,3.1
5848,0.0
5849,0.0
5850,11.1
6271,5.3
6789,0.0
7535,0.0
7567,0.0
7608,0.0
7612,0.0
943,3.8
954,26.16
1234,8.48
1476,5.3
1535,0.0
1689,22.2
1825,14.2
2028,8.6
2749,0.0
3157,0.0
3163,0.0
4035,0.0
4037,19.2
4144,2.7
4149,1.1
4983,16.0
5001,11.3
515,13.1
5284,6.8
5916,0.0
5947,7.9
6786,4.4
6824,0.0
6870,0.0
6938,0.0
7526,20.6
7568,1.7
7828,1.8
7944,0.0
956,15.3
1352,0.0
2431,5.1
2449,18.3
3200,0.0
3257,0.0
4131,2.2
4571,0.0
4993,10.0
5045,0.0
5110,9.9
5845,0.0
5870,7.68
5890,7.5
6770,9.02
6813,53.4
6820,15.6
6849,0.0
6869,16.8
7607,7.5
7610,0.4
7611,8.5
7670,3.3
928,2.5
1049,9.22
1379,1.7
1426,0.0
2168,20.0
24,2.12
2460,2.9
3198,0.0
3306,6.3
4039,0.0
4381,0.0
4892,7.94
4962,0.0
5000,0.0
5012,15.3
5121,0.0
5846,7.1
5906,14.0
6149,5.7
6951,3.0
6996,0.0
7564,13.0
7589,0.0
7600,11.1
7605,0.0
7694,5.5
2320,0.0
2382,1.8
2410,16.4
3161,10.04
3286,0.0
3321,20.0
4040,0.0
4054,0.0
4150,-0.3
4663,41.5
4973,0.0
4984,16.16
5052,9.3
5113,7.6
5857,0.0
5880,0.0
6012,0.4
6156,0.7
6973,0.0
7529,0.0
7562,0.0
7563,0.0
7599,0.0
