player_id,player_score
1426,9.4
2309,5.2
2311,0.0
4035,0.0
4960,19.0
5346,0.0
5348,2.5
5870,19.36
5876,10.5
6125,2.0
6151,28.0
6806,18.0
6943,4.6
7757,12.4
8167,0.0
8225,3.4
2449,5.2
3163,26.1
3198,19.0
3321,22.1
4089,5.3
4149,3.7
5071,7.0
5110,8.2
5849,0.66
5991,16.0
6056,22.5
6824,15.4
7600,10.8
7637,8.5
8265,9.5
8329,10.0
1476,4.6
3214,8.5
5086,2.5
5297,7.5
5960,12.0
6120,20.5
6794,27.8
6809,9.0
6904,30.38
8136,9.2
8137,9.3
1352,7.4
2028,4.58
2389,12.5
3164,16.6
3230,10.0
3271,2.1
3303,13.5
4197,4.3
4602,0.0
4980,19.5
6788,0.0
6790,5.4
7528,12.0
7553,0.0
7610,0.0
7670,7.3
8148,10.6
843,7.5
947,6.3
1052,0.0
2750,0.5
4029,8.1
4973,0.0
5848,5.4
5857,0.0
5987,-0.1
6149,5.2
6768,12.6
6781,13.0
6803,13.7
6819,0.0
6880,20.5
7564,23.5
8289,12.0
8314,15.5
1049,19.76
1535,0.0
1689,16.0
2036,4.5
2216,7.4
2711,0.0
3199,0.0
3276,0.0
3286,7.7
4098,2.2
5318,13.5
5890,0.0
6813,0.0
7045,4.0
7672,10.5
7811,6.5
8130,5.3
1234,26.58
1466,9.1
2133,9.6
2374,15.5
2749,4.9
3233,5.0
3969,7.6
4080,17.7
4082,0.0
4968,11.5
5334,21.0
6012,5.9
6118,17.0
6984,0.7
8132,0.0
8150,3.4
8151,0.0
1166,26.5
1343,11.5
4034,28.3
4111,8.0
4983,0.6
5012,2.7
5332,16.0
5816,3.0
5862,5.0
6826,0.0
6938,8.8
7083,6.62
7547,10.4
8146,10.8
8154,0.0
8363,0.0
1875,11.0
2350,10.5
3225,0.0
4018,11.6
4036,2.0
4147,9.9
4984,20.58
5015,9.5
5038,5.0
5844,8.7
5847,1.5
5955,0.0
6770,17.56
6949,12.5
6996,1.3
7662,0.0
8341,8.5
1233,17.5
1837,0.0
4158,0.0
4171,13.6
4988,6.9
5061,4.5
5536,0.0
5859,15.0
6291,6.5
6786,5.8
7525,14.9
7527,8.3
7588,0.0
7651,7.5
7677,0.0
8111,6.3
8126,0.0
8138,2.0
8142,0.0
8172,5.7
3294,15.66
3558,12.0
4118,11.5
4136,0.0
4663,20.4
4978,0.0
5056,23.5
5154,1.2
5655,14.5
5872,12.4
5880,0.0
5892,0.0
5906,12.1
5917,0.0
5937,12.2
6927,3.9
7569,0.0
7608,0.0
1905,13.5
2393,2.0
3202,9.3
3634,2.9
4033,15.2
4037,9.4
4381,0.0
4881,0.0
5967,20.2
6797,19.48
6828,0.0
7526,4.1
7648,10.0
7787,8.5
8144,0.0
8183,21.7
2161,28.9
4017,17.34
4032,0.0
4046,22.78
4199,0.0
4217,4.8
4971,0.0
5133,5.3
5846,15.6
6119,5.5
6801,0.0
7023,19.0
7113,4.0
7117,15.0
7611,2.0
7640,6.5
1373,22.56
3256,0.0
4039,0.0
4040,18.9
4066,33.7
4081,6.0
4455,2.5
4866,5.8
4951,18.4
4976,0.0
5041,8.5
5045,0.0
5284,2.6
5850,18.4
6807,12.0
7523,33.42
7607,1.5
8122,14.7
2227,0.0
2353,10.0
4068,20.6
4070,13.0
4137,20.4
4177,7.2
4963,13.5
5001,12.7
5089,10.72
5927,0.0
5944,0.0
6130,4.8
6783,29.3
6945,0.0
7016,10.0
7591,0.0
8205,10.8
1479,15.2
167,12.12
3973,26.0
4191,19.0
4950,7.0
4990,0.0
5000,0.0
5022,0.0
5185,0.0
5520,8.5
5985,0.0
6141,7.5
6888,0.0
7002,0.0
7543,3.2
7571,0.0
8129,11.8
8160,1.6
8210,15.5
8228,4.7
