player_id,player_score
1426,17.7
2197,8.6
2309,12.9
2311,12.5
3271,0.0
4035,4.0
4960,9.5
5346,14.0
5348,3.5
5870,14.52
5893,1.0
6151,29.5
6806,0.0
6943,5.8
7049,13.9
7606,0.0
8167,19.0
2449,17.7
3198,13.2
3321,12.0
4089,5.8
4149,10.6
5071,10.0
5110,0.0
5849,26.24
5916,0.0
5991,14.5
6056,11.5
6824,2.6
7600,5.4
7637,6.5
8265,1.5
8329,3.5
1476,10.3
3214,13.8
4976,14.5
5086,7.6
544,7.0
5928,7.5
5960,9.0
6120,11.5
6794,24.84
6904,30.82
7561,5.3
8135,15.0
8136,15.4
8137,9.2
1343,11.0
1352,2.6
2028,22.8
2389,13.0
3164,16.0
3230,7.5
3303,4.0
4197,19.3
4602,4.5
4980,9.5
5209,0.0
6788,0.0
6790,8.3
7528,10.4
7553,0.0
7610,0.0
7670,8.1
8148,0.0
843,1.5
947,7.0
1052,12.0
2750,16.8
4029,8.6
4032,6.0
4081,5.5
4973,8.7
5848,7.6
5987,1.1
6149,7.8
6768,15.96
6803,9.0
6819,16.6
6880,15.0
7564,0.0
7601,0.0
96,11.5
1049,12.54
1535,8.6
1689,16.6
2036,5.0
2216,4.1
2711,12.42
3199,0.0
3276,0.0
3286,2.2
4098,2.6
5890,1.6
6813,17.3
7012,19.0
7672,14.0
7811,12.5
8130,0.6
957,4.0
1234,8.48
1466,13.7
2133,12.4
2359,13.0
2374,14.3
2749,0.0
3233,8.0
3256,4.0
3969,0.0
4080,22.0
4082,2.3
4968,0.0
5334,13.5
6118,1.0
6885,1.5
7210,7.3
8132,5.4
8150,7.5
8151,16.4
1166,22.86
1213,7.0
2330,6.5
4034,6.9
4111,11.3
4983,18.3
5012,9.0
5816,10.5
5862,17.5
6826,4.2
6938,3.7
6955,0.0
7547,23.4
7565,1.3
8146,23.9
8154,19.5
8168,4.1
1875,18.5
2350,10.5
3225,2.6
3242,0.2
4018,0.0
4147,17.3
4984,30.92
4993,0.0
5015,17.5
5038,8.8
5347,0.3
5844,12.8
5847,6.5
5955,0.0
6770,18.0
6949,21.5
7662,8.0
1233,9.0
1837,13.28
4158,4.5
4168,1.0
4171,0.0
421,0.0
4988,19.7
5536,3.4
5580,8.5
5859,10.6
6786,15.7
7525,7.0
7588,0.0
7677,0.0
8111,0.0
8126,0.0
8138,2.8
8142,0.0
8172,2.1
2307,14.86
2427,6.0
3174,2.5
3294,16.84
4118,15.0
4136,10.0
4663,19.5
4978,15.5
5872,5.8
5880,2.4
5892,12.8
5906,2.7
5917,0.0
5937,7.4
5947,7.7
7569,7.4
7608,0.0
8323,0.0
1905,16.0
2064,1.0
2393,9.0
3634,5.5
4033,11.4
4037,23.0
4381,2.5
4881,23.06
5967,7.1
6781,16.0
6782,0.0
6797,28.76
6828,16.3
7526,11.0
7648,20.5
8144,8.7
2161,4.1
4017,0.0
4046,19.4
4199,17.4
4217,4.1
4971,16.5
5010,2.7
5846,14.5
6119,18.5
6801,20.9
7023,9.0
7113,13.0
7117,17.0
7611,15.7
7640,17.5
8119,0.0
1373,20.32
3172,9.5
4039,0.0
4040,5.3
4066,0.9
4177,14.3
4455,2.0
4866,13.2
5041,10.5
5045,10.5
5284,11.7
5850,47.8
6807,11.0
7136,9.0
7523,24.94
7607,4.6
8112,3.9
1992,0.0
2227,3.0
3257,14.1
4068,0.0
4070,5.5
4137,19.5
4963,8.0
5001,17.1
5248,9.2
5927,7.3
5944,6.0
6130,9.5
6783,0.0
6847,5.4
6945,6.9
7016,1.0
7551,0.0
7591,0.0
8205,15.1
1479,13.4
167,18.04
3973,13.0
4191,12.5
4950,6.1
4990,0.0
5000,0.0
5022,0.0
5185,3.4
5520,2.5
6141,13.0
6888,8.0
7002,0.0
7090,0.0
7543,0.3
7571,0.0
8129,4.1
8160,12.16
