player_id,player_score
1233,6.5
1426,28.9
2197,9.3
2309,20.6
4035,38.3
4602,6.0
4960,5.5
5248,6.5
5346,13.0
5870,9.04
6124,3.0
6151,13.8
6806,0.0
6871,9.0
6886,10.54
6943,5.5
7606,0.0
8150,0.0
2449,19.8
3198,35.3
3321,25.5
4089,0.0
4149,21.1
5110,0.0
5849,26.64
5916,4.0
5991,11.0
6056,0.0
6824,10.1
7600,7.7
7637,7.0
7641,9.0
8265,9.0
8329,7.5
1476,12.4
1837,17.7
2505,0.0
3156,0.0
3202,1.0
5086,0.0
544,9.0
5928,15.0
5960,16.0
6120,4.0
6125,12.0
6220,0.0
6794,12.8
6820,0.0
6904,28.4
7561,0.0
8121,14.2
8135,0.0
8136,5.8
8137,0.0
1343,6.0
1352,1.6
2319,0.0
3164,0.0
3230,11.5
3257,20.32
3303,4.0
4197,7.5
5209,0.0
5894,11.0
6788,9.0
6790,11.8
7528,8.96
7553,16.5
7610,0.0
7670,0.0
8148,0.0
8205,0.0
947,9.1
1052,6.5
1346,5.3
3242,14.7
4029,22.6
4033,0.0
4381,7.78
4973,6.2
5017,13.0
5056,5.0
5848,0.0
5987,10.0
6768,29.18
6803,17.1
6819,8.8
7564,0.0
7601,19.9
843,9.0
96,16.22
1049,0.0
1535,0.0
1689,9.7
2216,15.3
2320,12.7
2588,1.0
3199,0.0
3276,3.5
4098,9.2
4335,17.68
5816,14.0
5857,2.9
5890,6.2
6813,5.6
7012,15.5
7583,7.54
7811,9.0
957,5.0
1192,7.5
1234,14.78
1466,0.0
2133,0.7
2374,13.8
2749,7.2
3233,4.5
3969,13.3
4080,5.0
4082,9.4
4968,18.5
5010,6.2
6118,13.0
6951,6.5
8132,16.0
8151,11.7
1166,23.48
1213,11.0
3166,5.0
4034,36.26
4111,31.8
4118,8.5
4983,24.5
5012,4.8
5041,19.0
5862,9.0
6850,0.0
6955,1.7
6996,2.5
7547,10.4
8119,0.0
8146,14.5
8154,2.0
1817,0.8
1875,18.5
2350,11.5
3225,11.3
4018,9.4
4036,0.0
4984,19.62
4993,11.3
5015,21.0
5038,6.9
5844,9.5
5955,1.1
6770,14.48
6880,9.0
6949,5.0
7596,0.0
7662,6.0
3423,0.0
4158,18.0
4168,13.0
4171,2.4
421,17.38
4988,24.9
5332,9.5
5536,10.0
5859,36.6
6786,16.3
7525,4.8
7588,0.0
7677,16.5
8126,2.5
8142,8.0
8172,10.7
829,17.16
2307,24.42
2389,6.0
3294,26.4
4224,4.5
4663,0.0
4978,18.5
5839,2.0
5872,0.0
5880,8.1
5892,7.0
5906,8.0
5917,0.0
5937,6.0
5947,17.5
7594,0.0
7608,15.9
1339,11.4
1905,7.0
2064,10.0
2393,7.5
3160,12.5
3271,2.5
4037,10.5
4881,21.82
5967,33.2
6781,15.0
6782,0.0
6797,0.0
6828,6.8
7526,26.6
7648,0.0
8144,7.7
871,2.5
2036,0.0
3163,18.14
4046,0.0
4199,17.7
4217,11.4
4971,0.0
5846,14.5
6119,15.0
6801,12.4
6847,14.4
7113,8.0
7117,0.0
7611,17.8
7640,15.0
8266,7.5
8314,12.5
956,0.7
1373,19.08
3172,10.5
3214,2.7
4039,18.9
4040,0.0
4455,2.0
4866,13.7
5045,2.8
5284,4.5
5850,6.4
6291,11.5
6807,4.0
7523,8.82
7607,8.1
7647,14.0
8112,5.1
2028,2.94
2227,11.0
4066,13.5
4068,0.0
4070,0.0
4137,0.0
4963,7.5
5001,10.4
5347,11.9
5927,13.6
5944,9.0
6126,4.8
6130,9.8
6711,6.5
6783,15.3
6938,0.0
6945,17.2
7016,0.0
7591,26.04
8138,8.1
1479,0.0
167,17.1
2306,0.0
2617,4.5
3973,12.5
4950,6.5
4990,9.5
5000,1.4
5022,9.4
5185,0.0
5520,2.5
6141,0.0
6888,0.0
7090,9.5
7543,23.7
7571,0.0
8129,12.6
