draft_id,draft_slot,is_keeper,pick_no,picked_by,player_id,reactions,roster_id,round,metadata.amount,metadata.first_name,metadata.injury_status,metadata.last_name,metadata.news_updated,metadata.number,metadata.player_id,metadata.position,metadata.slot,metadata.sport,metadata.status,metadata.team,metadata.years_exp
859952157120663552,11,,18,830975786608619520,6797,,12,2,40,Justin,,Herbert,1660337137980,10,6797,QB,11,nfl,Active,LAC,2
859952157120663552,12,,19,578293895956312064,4866,,14,2,41,Saquon,,Barkley,1661179206022,26,4866,RB,12,nfl,Active,NYG,4
859952157120663552,12,,20,578293895956312064,4039,,14,2,58,Cooper,,Kupp,1660935328120,10,4039,WR,12,nfl,Active,LAR,5
859952157120663552,13,,21,561715408029736960,6786,,10,2,46,CeeDee,Questionable,Lamb,1661361345587,88,6786,WR,13,nfl,Active,DAL,2
859952157120663552,13,,22,561715408029736960,5859,,10,2,40,A.J.,,Brown,1661357730766,11,5859,WR,13,nfl,Active,PHI,3
859952157120663552,2,,23,862559746694205440,4965,,13,2,5,Marcus,,Davenport,1660086334662,92,4965,DL,2,nfl,Active,NO,4
859952157120663552,9,,24,861798755085692928,6770,,9,2,25,Joe,Questionable,Burrow,1661379351154,9,6770,QB,9,nfl,Active,CIN,2
859952157120663552,3,,25,861702367484178432,3198,,2,2,60,Derrick,,Henry,1658856023106,22,3198,RB,3,nfl,Active,TEN,6
859952157120663552,10,,26,862499213718704128,5872,,11,2,41,Deebo,,Samuel,1661033717533,19,5872,WR,10,nfl,Active,SF,3
859952157120663552,9,,27,861798755085692928,4018,,9,2,55,Joe,,Mixon,1661159703564,28,4018,RB,9,nfl,Active,CIN,5
859952157120663552,6,,28,595464158774878208,1466,,7,2,47,Travis,,Kelce,1661040618648,87,1466,TE,6,nfl,Active,KC,9
859952157120663552,6,,29,595464158774878208,2133,,7,2,43,Davante,,Adams,1661049019575,17,2133,WR,6,nfl,Active,LV,8
859952157120663552,15,,30,453691856656527360,5967,,15,2,17,Tony,,Pollard,1661060420682,20,5967,RB,15,nfl,Active,DAL,3
859952157120663552,11,,31,830975786608619520,4881,,12,2,30,Lamar,,Jackson,1661184906570,8,4881,QB,11,nfl,Active,BAL,4
859952157120663552,8,,32,862881247247052800,7543,,16,2,30,Travis,,Etienne,1661285431897,1,7543,RB,8,nfl,Active,JAX,1
859952157120663552,3,,33,861702367484178432,2449,,2,3,47,Stefon,,Diggs,1661087124344,14,2449,WR,3,nfl,Active,BUF,7
859952157120663552,5,,34,548317142968336384,5012,,8,3,40,Mark,,Andrews,1660836039945,89,5012,TE,5,nfl,Active,BAL,4
859952157120663552,3,,35,861702367484178432,3321,,2,3,40,Tyreek,,Hill,1661061020681,10,3321,WR,3,nfl,Active,MIA,6
859952157120663552,2,,36,862559746694205440,5041,,13,3,7,Fred,,Warner,1653427821819,54,5041,LB,2,nfl,Active,SF,4
859952157120663552,13,,37,561715408029736960,4988,,10,3,41,Nick,,Chubb,1661122822679,24,4988,RB,13,nfl,Active,CLE,4
859952157120663552,16,,38,451807541647634432,4035,,1,3,48,Alvin,,Kamara,1661220327157,41,4035,RB,16,nfl,Active,NO,5
859952157120663552,11,,39,830975786608619520,6782,,12,3,3,Chase,PUP,Young,1661273429553,99,6782,DL,11,nfl,Active,WAS,2
859952157120663552,2,,40,862559746694205440,6801,,13,3,31,Tee,Questionable,Higgins,1661114721334,85,6801,WR,2,nfl,Active,CIN,2
859952157120663552,11,,41,830975786608619520,7526,,12,3,29,Jaylen,Questionable,Waddle,1661363746992,17,7526,WR,11,nfl,Active,MIA,1
859952157120663552,2,,42,862559746694205440,4199,,13,3,43,Aaron,,Jones,1661284231743,33,4199,RB,2,nfl,Active,GB,5
859952157120663552,1,,43,561747196680642560,6819,,5,3,29,Michael,,Pittman,1661185506348,11,6819,WR,1,nfl,Active,IND,2
859952157120663552,6,,44,595464158774878208,3969,,7,3,40,Leonard,,Fournette,1661078721592,7,3969,RB,6,nfl,Active,TB,5
859952157120663552,15,,45,453691856656527360,8155,,15,3,32,Breece,,Hall,1661380251813,20,8155,RB,15,nfl,Active,NYJ,0
859952157120663552,3,,46,861702367484178432,5916,,2,3,8,Darrell,Questionable,Henderson,1660613738827,27,5916,RB,3,nfl,Active,LAR,3
859952157120663552,14,,47,558483388996636672,2505,,3,3,28,Darren,Questionable,Waller,1661376050545,83,2505,TE,14,nfl,Active,LV,7
859952157120663552,2,,48,862559746694205440,6119,,13,3,9,Devin,,White,1660328737203,45,6119,LB,2,nfl,Active,TB,3
859952157120663552,15,,49,453691856656527360,4137,,15,4,38,James,,Conner,1661131560389,6,4137,RB,15,nfl,Active,ARI,5
859952157120663552,12,,50,578293895956312064,5850,,14,4,25,Josh,,Jacobs,1661349330551,28,5850,RB,12,nfl,Active,LV,3
859952157120663552,10,,51,862499213718704128,3294,,11,4,15,Dak,,Prescott,1661060420691,4,3294,QB,10,nfl,Active,DAL,6
859952157120663552,2,,52,862559746694205440,7640,,13,4,8,Micah,,Parsons,1660308649924,11,7640,LB,2,nfl,Active,DAL,1
859952157120663552,2,,53,862559746694205440,5846,,13,4,21,DK,,Metcalf,1660919755790,14,5846,WR,2,nfl,Active,SEA,3
859952157120663552,5,,54,548317142968336384,4983,,8,4,27,DJ,Questionable,Moore,1661013958997,2,4983,WR,5,nfl,Active,CAR,4
859952157120663552,2,,55,862559746694205440,2227,,13,4,10,Aaron,,Donald,1654557955887,99,2227,DL,2,nfl,Active,LAR,8
859952157120663552,4,,56,741144911407095808,2216,,6,4,36,Mike,,Evans,1661219727004,13,2216,WR,4,nfl,Active,TB,8
859952157120663552,11,,57,830975786608619520,5927,,12,4,29,Terry,,McLaurin,1661175604875,17,5927,WR,11,nfl,Active,WAS,3
859952157120663552,8,,58,862881247247052800,1479,,16,4,34,Keenan,,Allen,1657558546457,13,1479,WR,8,nfl,Active,LAC,9
859952157120663552,12,,59,578293895956312064,8112,,14,4,16,Drake,Questionable,London,1661204109334,5,8112,WR,12,nfl,Active,ATL,0
859952157120663552,16,,60,451807541647634432,3172,,1,4,5,DeForest,,Buckner,1659755409728,99,3172,DL,16,nfl,Active,IND,6
859952157120663552,14,,61,558483388996636672,6904,,3,4,25,Jalen,,Hurts,1661130646335,1,6904,QB,14,nfl,Active,PHI,2
859952157120663552,5,,62,548317142968336384,8146,,8,4,8,Garrett,,Wilson,1661252732172,17,8146,WR,5,nfl,Active,NYJ,0
859952157120663552,1,,63,561747196680642560,96,,5,4,11,Aaron,,Rodgers,1661281530132,12,96,QB,1,nfl,Active,GB,17
859952157120663552,11,,64,830975786608619520,4037,,12,4,20,Chris,Questionable,Godwin,1661197208105,14,4037,WR,11,nfl,Active,TB,5
859952157120663552,11,,65,830975786608619520,6828,,12,5,22,AJ,,Dillon,1661284231737,28,6828,RB,11,nfl,Active,GB,2
859952157120663552,10,,66,862499213718704128,5937,,11,5,22,Diontae,,Johnson,1661058020006,18,5937,WR,10,nfl,Active,PIT,3
859952157120663552,6,,67,595464158774878208,6938,,7,5,25,Cam,Questionable,Akers,1660747252661,3,6938,RB,6,nfl,Active,LAR,2
859952157120663552,14,,68,558483388996636672,3156,,3,5,4,Joey,,Bosa,1642533907150,97,3156,LB,14,nfl,Active,LAC,6
859952157120663552,16,,69,451807541647634432,6806,,1,5,31,J.K.,Questionable,Dobbins,1660834839927,27,6806,RB,16,nfl,Active,BAL,2
859952157120663552,7,,70,594730254984077312,7610,,4,5,20,Trey,,Lance,1661362546177,5,7610,QB,7,nfl,Active,SF,1
859952157120663552,16,,71,451807541647634432,4960,,1,5,10,Roquan,,Smith,1661277930762,58,4960,LB,16,nfl,Active,CHI,4
859952157120663552,16,,72,451807541647634432,2197,,1,5,23,Brandin,,Cooks,1660999255774,13,2197,WR,16,nfl,Active,HOU,8
859952157120663552,15,,73,453691856656527360,6783,,15,5,19,Jerry,,Jeudy,1659533420259,10,6783,WR,15,nfl,Active,DEN,2
859952157120663552,15,,74,453691856656527360,4068,,15,5,25,Mike,,Williams,1646766639481,81,4068,WR,15,nfl,Active,LAC,5
859952157120663552,15,,75,453691856656527360,6945,,15,5,15,Antonio,,Gibson,1661041218314,24,6945,RB,15,nfl,Active,WAS,2
859952157120663552,13,,76,561715408029736960,5332,,10,5,7,Foye,,Oluokun,1647470439206,54,5332,LB,13,nfl,Active,JAX,4
859952157120663552,6,,77,595464158774878208,1234,,7,5,19,Russell,,Wilson,1661305833170,3,1234,QB,6,nfl,Active,DEN,10
859952157120663552,14,,78,558483388996636672,7561,,3,5,24,Elijah,Questionable,Mitchell,1661283031796,25,7561,RB,14,nfl,Active,SF,1
859952157120663552,10,,79,862499213718704128,5892,,11,5,35,David,Questionable,Montgomery,1661305233115,32,5892,RB,10,nfl,Active,CHI,3
859952157120663552,16,,80,451807541647634432,1992,,1,5,17,Allen,,Robinson,1661019615908,1,1992,WR,16,nfl,Active,LAR,8
859952157120663552,13,,81,561715408029736960,421,,10,6,11,Matthew,Questionable,Stafford,1661020216120,9,421,QB,13,nfl,Active,LAR,13
859952157120663552,9,,82,861798755085692928,5844,,9,6,11,T.J.,,Hockenson,1661032217803,88,5844,TE,9,nfl,Active,DET,3
859952157120663552,5,,83,548317142968336384,7547,,8,6,15,Amon-Ra,,St. Brown,1661031617617,14,7547,WR,5,nfl,Active,DET,1
859952157120663552,8,,84,862881247247052800,3973,,16,6,5,Myles,,Garrett,1660932029602,95,3973,DL,8,nfl,Active,CLE,5
859952157120663552,6,,85,595464158774878208,8151,,7,6,8,Kenneth,Questionable,Walker,1661288432370,9,8151,RB,6,nfl,Active,SEA,0
859952157120663552,11,,86,830975786608619520,8144,,12,6,11,Chris,,Olave,1660982454130,12,8144,WR,11,nfl,Active,NO,0
859952157120663552,14,,87,558483388996636672,6220,,3,6,5,Cole,,Holcomb,1642086908597,55,6220,LB,14,nfl,Active,WAS,3
859952157120663552,14,,88,558483388996636672,6820,,3,6,18,Clyde,,Edwards-Helaire,1661040618645,25,6820,RB,14,nfl,Active,KC,2
859952157120663552,13,,89,561715408029736960,7525,,10,6,13,DeVonta,,Smith,1661135760867,6,7525,WR,13,nfl,Active,PHI,1
859952157120663552,4,,90,741144911407095808,3199,,6,6,21,Michael,Questionable,Thomas,1661386560614,13,3199,WR,4,nfl,Active,NO,6
859952157120663552,8,,91,862881247247052800,5022,,16,6,11,Dallas,,Goedert,1661135160813,88,5022,TE,8,nfl,Active,PHI,4
859952157120663552,15,,92,453691856656527360,6130,,15,6,10,Devin,,Singletary,1661088023977,26,6130,RB,15,nfl,Active,BUF,3
859952157120663552,3,,93,861702367484178432,7600,,2,6,9,Pat,,Freiermuth,1661058620134,88,7600,TE,3,nfl,Active,PIT,1
859952157120663552,8,,94,862881247247052800,7571,,16,6,14,Rashod,,Bateman,1660260023012,7,7571,WR,8,nfl,Active,BAL,1
859952157120663552,11,,95,830975786608619520,1339,,12,6,9,Zach,Questionable,Ertz,1661217927409,86,1339,TE,11,nfl,Active,ARI,9
859952157120663552,16,,96,451807541647634432,4427,,1,6,1,Kenny,,Moore,1659050133053,23,4427,DB,16,nfl,Active,IND,5
859952157120663552,8,,97,862881247247052800,167,,16,7,19,Tom,,Brady,1661226028650,12,167,QB,8,nfl,Active,TB,22
859952157120663552,15,,98,453691856656527360,5001,,15,7,16,Dalton,,Schultz,1661060420680,86,5001,TE,15,nfl,Active,DAL,4
859952157120663552,16,,99,451807541647634432,2309,,1,7,9,Amari,,Cooper,1661305233114,2,2309,WR,16,nfl,Active,CLE,7
859952157120663552,4,,100,741144911407095808,6128,,6,7,1,Rock,,Ya-Sin,1655758849431,26,6128,DB,4,nfl,Active,LV,3
859952157120663552,15,,101,453691856656527360,2028,,15,7,7,Derek,,Carr,1661049619595,4,2028,QB,15,nfl,Active,LV,8
859952157120663552,14,,102,558483388996636672,8135,,3,7,8,Treylon,,Burks,1661220927812,16,8135,WR,14,nfl,Active,TEN,0
859952157120663552,1,,103,561747196680642560,5848,,5,7,12,Marquise,,Brown,1660833940135,2,5848,WR,1,nfl,Active,ARI,3
859952157120663552,8,,104,862881247247052800,7090,,16,7,18,Darnell,,Mooney,1661359230840,11,7090,WR,8,nfl,Active,CHI,2
859952157120663552,12,,105,578293895956312064,5045,,14,7,22,Courtland,,Sutton,1661013958181,14,5045,WR,12,nfl,Active,DEN,4
859952157120663552,10,,106,862499213718704128,5906,,11,7,8,Dawson,,Knox,1661283031788,88,5906,TE,10,nfl,Active,BUF,3
859952157120663552,11,,107,830975786608619520,6781,,12,7,1,Isaiah,,Simmons,1659220519824,9,6781,LB,11,nfl,Active,ARI,2
859952157120663552,5,,108,548317142968336384,7591,,8,7,7,Justin,,Fields,1661283631783,1,7591,QB,5,nfl,Active,CHI,1
859952157120663552,4,,109,741144911407095808,5890,,6,7,10,Damien,Questionable,Harris,1661365850213,37,5890,RB,4,nfl,Active,NE,3
859952157120663552,4,,110,741144911407095808,4017,,6,7,2,Deshaun,Sus,Watson,1660846540374,4,4017,QB,4,nfl,Inactive,CLE,5
859952157120663552,4,,111,741144911407095808,1689,,6,7,9,Adam,,Thielen,1661092824511,19,1689,WR,4,nfl,Active,MIN,9
859952157120663552,1,,112,561747196680642560,6768,,5,7,6,Tua,,Tagovailoa,1661064021506,1,6768,QB,1,nfl,Active,MIA,2
859952157120663552,5,,113,548317142968336384,1166,,8,8,8,Kirk,,Cousins,1661031617162,8,1166,QB,5,nfl,Active,MIN,10
859952157120663552,1,,114,561747196680642560,7523,,5,8,3,Trevor,,Lawrence,1661286031894,16,7523,QB,1,nfl,Active,JAX,1
859952157120663552,9,,115,861798755085692928,6949,,9,8,6,Jordyn,Questionable,Brooks,1659747608758,56,6949,LB,9,nfl,Active,SEA,2
859952157120663552,5,,116,548317142968336384,5955,,8,8,11,Hunter,,Renfrow,1661054120172,13,5955,WR,5,nfl,Active,LV,3
859952157120663552,2,,117,862559746694205440,4971,,13,8,6,Derwin,,James,1660746052261,3,4971,DB,2,nfl,Active,LAC,4
859952157120663552,16,,118,451807541647634432,6151,,1,8,11,Miles,Questionable,Sanders,1661353831896,26,6151,RB,16,nfl,Active,PHI,3
859952157120663552,12,,119,578293895956312064,4040,,14,8,14,JuJu,Questionable,Smith-Schuster,1661290231593,9,4040,WR,12,nfl,Active,KC,5
859952157120663552,9,,120,861798755085692928,7596,,9,8,11,Elijah,,Moore,1661368550793,8,7596,WR,9,nfl,Active,NYJ,1
859952157120663552,14,,121,558483388996636672,8138,,3,8,5,James,,Cook,1661088624079,28,8138,RB,14,nfl,Active,BUF,0
859952157120663552,15,,122,453691856656527360,7601,,15,8,4,Rondale,,Moore,1661217027286,4,7601,WR,15,nfl,Active,ARI,1
859952157120663552,5,,123,548317142968336384,4081,,8,8,2,Budda,,Baker,1655493628600,3,4081,DB,5,nfl,Active,ARI,5
859952157120663552,16,,124,451807541647634432,6943,,1,8,16,Gabe,,Davis,1661087124347,13,6943,WR,16,nfl,Active,BUF,2
859952157120663552,8,,125,862881247247052800,5000,,16,8,17,Chase,,Edmonds,1661063421189,2,5000,RB,8,nfl,Active,MIA,4
859952157120663552,14,,126,558483388996636672,5086,,3,8,5,Marquez,,Valdes-Scantling,1661040018850,11,5086,WR,14,nfl,Active,KC,4
859952157120663552,15,,127,453691856656527360,4963,,15,8,1,Minkah,,Fitzpatrick,1659655816701,39,4963,DB,15,nfl,Active,PIT,4
859952157120663552,4,,128,741144911407095808,4098,,6,8,8,Kareem,,Hunt,1660340738651,27,4098,RB,4,nfl,Active,CLE,5
859952157120663552,9,,129,861798755085692928,1875,,9,9,4,C.J.,,Mosley,1642192522616,57,1875,LB,9,nfl,Active,NYJ,8
859952157120663552,12,,130,578293895956312064,7527,,14,9,6,Mac,,Jones,1660966851933,10,7527,QB,12,nfl,Active,NE,1
859952157120663552,16,,131,451807541647634432,1426,,1,9,4,DeAndre,Sus,Hopkins,1660701620312,10,1426,WR,16,nfl,Inactive,ARI,9
859952157120663552,1,,132,561747196680642560,6803,,5,9,12,Brandon,,Aiyuk,1661033717533,11,6803,WR,1,nfl,Active,SF,2
859952157120663552,8,,133,862881247247052800,1233,,16,9,4,Bobby,,Wagner,1648758313462,45,1233,LB,8,nfl,Active,LAR,10
859952157120663552,2,,134,862559746694205440,7611,,13,9,9,Rhamondre,,Stevenson,1661295033501,38,7611,RB,2,nfl,Active,NE,1
859952157120663552,15,,135,453691856656527360,6886,,15,9,5,Chase,,Claypool,1661055623806,11,6886,WR,15,nfl,Active,PIT,2
859952157120663552,1,,136,561747196680642560,4077,,5,9,2,Jamal,,Adams,1659459346694,33,4077,DB,1,nfl,Active,SEA,5
859952157120663552,9,,137,861798755085692928,4993,,9,9,4,Mike,,Gesicki,1661361945515,88,4993,TE,9,nfl,Active,MIA,4
859952157120663552,8,,138,862881247247052800,5185,,16,9,13,Allen,,Lazard,1661284231728,13,5185,WR,8,nfl,Active,GB,4
859952157120663552,15,,139,453691856656527360,7016,,15,9,2,Jeremy,,Chinn,1660514103978,21,7016,DB,15,nfl,Active,CAR,2
859952157120663552,7,,140,594730254984077312,8153,,4,9,2,Isaiah,Questionable,Spiller,1661197508903,28,8153,RB,7,nfl,Active,LAC,0
859952157120663552,4,,141,741144911407095808,2320,,6,9,5,Melvin,,Gordon,1660759553753,25,2320,RB,4,nfl,Active,DEN,7
859952157120663552,1,,142,561747196680642560,5987,,5,9,4,Alexander,,Mattison,1661095224834,2,5987,RB,1,nfl,Active,MIN,3
859952157120663552,5,,143,548317142968336384,5862,,8,9,2,Brian,,Burns,1660514103981,53,5862,DL,5,nfl,Active,CAR,3
859952157120663552,8,,144,862881247247052800,2306,,16,9,4,Jameis,Questionable,Winston,1661374851435,2,2306,QB,8,nfl,Active,NO,7
859952157120663552,8,,145,862881247247052800,8129,,16,10,7,Dameon,,Pierce,1661193012625,31,8129,RB,8,nfl,Active,HOU,0
859952157120663552,7,,146,594730254984077312,8168,,4,10,4,Skyy,,Moore,1661039718098,24,8168,WR,7,nfl,Active,KC,0
859952157120663552,3,,147,861702367484178432,5991,,2,10,1,Maxx,,Crosby,1647042357721,98,5991,DL,3,nfl,Active,LV,3
859952157120663552,4,,148,741144911407095808,1535,,6,10,10,Cordarrelle,,Patterson,1661227228835,84,1535,RB,4,nfl,Active,ATL,9
859952157120663552,5,,149,548317142968336384,6809,,8,10,1,Trevon,,Diggs,1642026606045,7,6809,DB,5,nfl,Active,DAL,2
859952157120663552,4,,150,741144911407095808,1352,,6,10,9,Robert,Questionable,Woods,1660750852777,2,1352,WR,4,nfl,Active,TEN,9
859952157120663552,14,,151,558483388996636672,8167,,3,10,3,Christian,Questionable,Watson,1661277031052,9,8167,WR,14,nfl,Active,GB,0
859952157120663552,8,,152,862881247247052800,6888,,16,10,3,Antoine,,Winfield,1659853246116,31,6888,DB,8,nfl,Active,TB,2
859952157120663552,14,,153,558483388996636672,8137,,3,10,3,George,,Pickens,1661058920489,14,8137,WR,14,nfl,Active,PIT,0
859952157120663552,6,,154,595464158774878208,2374,,7,10,5,Tyler,,Lockett,1660881953380,16,2374,WR,6,nfl,Active,SEA,7
859952157120663552,9,,155,861798755085692928,2350,,9,10,5,Eric,,Kendricks,1642209925373,54,2350,LB,9,nfl,Active,MIN,7
859952157120663552,1,,156,561747196680642560,4985,,5,10,10,Rashaad,,Penny,1661287231838,20,4985,RB,1,nfl,Active,SEA,4
859952157120663552,8,,157,862881247247052800,4950,,16,10,7,Christian,,Kirk,1661085922801,13,4950,WR,8,nfl,Active,JAX,4
859952157120663552,14,,158,558483388996636672,8136,,3,10,1,Rachaad,,White,1661052619715,29,8136,RB,14,nfl,Active,TB,0
859952157120663552,8,,159,862881247247052800,4990,,16,10,8,Shaquille,PUP,Leonard,1660964151922,53,4990,LB,8,nfl,Active,IND,4
859952157120663552,16,,160,451807541647634432,5870,,1,10,1,Daniel,,Jones,1661180406751,8,5870,QB,16,nfl,Active,NYG,3
859952157120663552,6,,161,595464158774878208,3291,,7,11,4,Blake,,Martinez,1661206509482,54,3291,LB,6,nfl,Active,NYG,6
859952157120663552,16,,162,451807541647634432,7606,,1,11,4,Kadarius,Questionable,Toney,1660945849793,89,7606,WR,16,nfl,Active,NYG,1
859952157120663552,16,,163,451807541647634432,6826,,1,11,6,Cole,,Kmet,1661099419516,85,6826,TE,16,nfl,Active,CHI,2
859952157120663552,4,,164,741144911407095808,5857,,6,11,3,Noah,,Fant,1660881953383,87,5857,TE,4,nfl,Active,SEA,3
859952157120663552,12,,165,578293895956312064,6807,,14,11,2,Patrick,,Queen,1643145934256,6,6807,LB,12,nfl,Active,BAL,2
859952157120663552,9,,166,861798755085692928,5038,,9,11,2,Michael,PUP,Gallup,1661385052963,13,5038,WR,9,nfl,Active,DAL,4
859952157120663552,16,,167,451807541647634432,7538,,1,11,5,Zach,Questionable,Wilson,1661368250386,2,7538,QB,16,nfl,Active,NYJ,1
859952157120663552,8,,168,862881247247052800,7567,,16,11,3,Kenneth,,Gainwell,1661136360903,14,7567,RB,8,nfl,Active,PHI,1
859952157120663552,9,,169,861798755085692928,8339,,9,11,1,Kyle,,Hamilton,1654661405963,14,8339,DB,9,nfl,Active,BAL,0
859952157120663552,10,,170,862499213718704128,6788,,11,11,3,Xavier,,McKinney,1641893132395,29,6788,DB,10,nfl,Active,NYG,2
859952157120663552,14,,171,558483388996636672,8289,,3,11,3,Aidan,,Hutchinson,1660407348185,97,8289,DL,14,nfl,Active,DET,0
859952157120663552,9,,172,861798755085692928,4951,,9,11,4,DJ,,Chark,1661032817669,4,4951,WR,9,nfl,Active,DET,4
859952157120663552,9,,173,861798755085692928,3225,,9,11,2,Tyler,,Boyd,1661161503752,83,3225,WR,9,nfl,Active,CIN,6
859952157120663552,9,,174,861798755085692928,5017,,9,11,5,Jessie,,Bates,1661367650051,30,5017,DB,9,nfl,Active,CIN,4
859952157120663552,15,,175,453691856656527360,8139,,15,11,1,Zamir,,White,1661054720120,35,8139,RB,15,nfl,Active,LV,0
859952157120663552,9,,176,861798755085692928,5015,,9,11,2,Sam,,Hubbard,1642442453424,94,5015,DL,9,nfl,Active,CIN,4
859952157120663552,5,,177,548317142968336384,6955,,8,12,2,James,Questionable,Robinson,1660836039949,25,6955,RB,5,nfl,Active,JAX,2
859952157120663552,9,,178,861798755085692928,6880,,9,12,3,Logan,Questionable,Wilson,1660586429075,55,6880,LB,9,nfl,Active,CIN,2
859952157120663552,14,,179,558483388996636672,24,,3,12,6,Matt,,Ryan,1661125222657,2,24,QB,14,nfl,Active,IND,14
859952157120663552,5,,180,548317142968336384,8132,,8,12,1,Tyler,,Allgeier,1661227828762,25,8132,RB,5,nfl,Active,ATL,0
859952157120663552,4,,181,741144911407095808,1049,,6,12,2,Ryan,,Tannehill,1661030117148,17,1049,QB,4,nfl,Active,TEN,10
859952157120663552,7,,182,594730254984077312,3161,,4,12,1,Carson,,Wentz,1661175305195,11,3161,QB,7,nfl,Active,WAS,6
859952157120663552,10,,183,862499213718704128,5947,,11,12,1,Jakobi,,Meyers,1661013358680,16,5947,WR,10,nfl,Active,NE,3
859952157120663552,11,,184,830975786608619520,2393,,12,12,1,Danielle,,Hunter,1652814048298,99,2393,DL,11,nfl,Active,MIN,7
859952157120663552,12,,185,578293895956312064,3214,,14,12,1,Hunter,,Henry,1661211310024,85,3214,TE,12,nfl,Active,NE,6
859952157120663552,13,,186,561715408029736960,8160,,10,12,1,Kenny,,Pickett,1661053819789,8,8160,QB,13,nfl,Active,PIT,0
859952157120663552,14,,187,558483388996636672,3262,,3,12,1,Justin,,Simmons,1642513204868,31,3262,DB,14,nfl,Active,DEN,6
859952157120663552,4,,188,741144911407095808,3276,,6,12,6,De'Vondre,,Campbell,1647314116182,59,3276,LB,4,nfl,Active,GB,6
859952157120663552,12,,189,578293895956312064,7607,,14,12,8,Michael,,Carter,1661286031891,32,7607,RB,12,nfl,Active,NYJ,1
859952157120663552,7,,190,594730254984077312,8148,,4,12,2,Jameson,PUP,Williams,1661272230439,9,8148,WR,7,nfl,Active,DET,0
859952157120663552,1,,191,561747196680642560,5347,,5,12,3,Nyheim,,Hines,1660495260178,21,5347,RB,1,nfl,Active,IND,4
859952157120663552,1,,192,561747196680642560,843,,5,12,4,Cameron,,Heyward,1661202308729,97,843,DL,1,nfl,Active,PIT,11
859952157120663552,5,,193,548317142968336384,8154,,8,13,3,Brian,,Robinson,1661040318268,8,8154,RB,5,nfl,Active,WAS,0
859952157120663552,13,,194,561715408029736960,6126,,10,13,2,Irv,Questionable,Smith,1661318435811,84,6126,TE,13,nfl,Active,MIN,3
859952157120663552,7,,195,594730254984077312,8355,,4,13,1,Kayvon,Questionable,Thibodeaux,1661269529661,5,8355,DL,7,nfl,Active,NYG,0
859952157120663552,10,,196,862499213718704128,5536,,11,13,1,Dontrell,,Hilliard,1661051419651,40,5536,RB,10,nfl,Active,TEN,4
859952157120663552,7,,197,594730254984077312,1343,,4,13,2,Jordan,Questionable,Poyer,1661188206528,21,1343,DB,7,nfl,Active,BUF,9
859952157120663552,12,,198,578293895956312064,1999,,14,13,1,Shaquil,,Barrett,1642573811200,58,1999,LB,12,nfl,Active,TB,8
